Epoch,Iteration,Loss
127,0,0.051685318
127,1,0.056181386
127,2,0.054219514
127,3,0.049348876
127,4,0.044985637
127,5,0.048557326
127,6,0.057037644
127,7,0.055805121
127,8,0.045881424
127,9,0.049829952
127,10,0.042531971
128,0,0.048138205
128,1,0.057276011
128,2,0.053698096
128,3,0.048815209
128,4,0.038367853
128,5,0.052164275
128,6,0.037729606
128,7,0.054729305
128,8,0.052976005
128,9,0.05704052
128,10,0.027159652
129,0,0.04853376
129,1,0.045665216
129,2,0.047625199
129,3,0.048775747
129,4,0.040336609
129,5,0.052119341
129,6,0.058524765
129,7,0.035815179
129,8,0.060754869
129,9,0.051418625
129,10,0.048077784
130,0,0.051322889
130,1,0.046575308
130,2,0.051679816
130,3,0.052826047
130,4,0.044700686
130,5,0.046487678
130,6,0.041563179
130,7,0.045233846
130,8,0.039740693
130,9,0.052004695
130,10,0.055635802
131,0,0.039556377
131,1,0.048869949
131,2,0.047975574
131,3,0.042048618
131,4,0.041762307
131,5,0.037674014
131,6,0.043102264
131,7,0.055804975
131,8,0.048946988
131,9,0.042677671
131,10,0.050386868
132,0,0.038692765
132,1,0.048080452
132,2,0.043934405
132,3,0.05175174
132,4,0.051201366
132,5,0.043741979
132,6,0.046198361
132,7,0.043807931
132,8,0.055231906
132,9,0.045916386
132,10,0.02044604
133,0,0.055949155
133,1,0.047648013
133,2,0.048343502
133,3,0.034454267
133,4,0.048037417
133,5,0.03475105
133,6,0.046028849
133,7,0.042869654
133,8,0.038626123
133,9,0.038244091
133,10,0.017639413
134,0,0.04566909
134,1,0.041626003
134,2,0.051100209
134,3,0.038624555
134,4,0.03675634
134,5,0.053669892
134,6,0.04785841
134,7,0.041350372
134,8,0.04425779
134,9,0.038114768
134,10,0.060548726
135,0,0.038107336
135,1,0.035107553
135,2,0.037775856
135,3,0.03329093
135,4,0.044777002
135,5,0.037431642
135,6,0.047734972
135,7,0.033981241
135,8,0.043325454
135,9,0.048108809
135,10,0.022902898
136,0,0.044552367
136,1,0.05042072
136,2,0.040501781
136,3,0.04581691
136,4,0.044842023
136,5,0.0424085
136,6,0.039956197
136,7,0.04086142
136,8,0.054003675
136,9,0.036320813
136,10,0.055715859
137,0,0.047774613
137,1,0.037808351
137,2,0.047197036
137,3,0.066207878
137,4,0.049621344
137,5,0.046211816
137,6,0.047492415
137,7,0.053046353
137,8,0.057990111
137,9,0.046989709
137,10,0.059726488
138,0,0.049641594
138,1,0.047236264
138,2,0.040460646
138,3,0.04425982
138,4,0.04183482
138,5,0.058298256
138,6,0.048115406
138,7,0.038235262
138,8,0.044631477
138,9,0.043386109
138,10,0.075971223
139,0,0.039616294
139,1,0.044414103
139,2,0.043309178
139,3,0.044571757
139,4,0.048438616
139,5,0.055127256
139,6,0.045771867
139,7,0.046029858
139,8,0.050547063
139,9,0.036177061
139,10,0.106802762
140,0,0.043347888
140,1,0.041808143
140,2,0.050660998
140,3,0.040658254
140,4,0.061853379
140,5,0.04181575
140,6,0.043194622
140,7,0.04091569
140,8,0.050699864
140,9,0.041776389
140,10,0.06459
141,0,0.046510436
141,1,0.041164637
141,2,0.039192408
141,3,0.042901695
141,4,0.035990376
141,5,0.033735964
141,6,0.038887098
141,7,0.038012967
141,8,0.033780977
141,9,0.03681308
141,10,0.032411609
142,0,0.045002285
142,1,0.047869466
142,2,0.046966933
142,3,0.041413251
142,4,0.040602427
142,5,0.042286165
142,6,0.0457469
142,7,0.060230792
142,8,0.044298239
142,9,0.043007992
142,10,0.051499728
143,0,0.04280683
143,1,0.046634637
143,2,0.040273029
143,3,0.041236617
143,4,0.0410183
143,5,0.043272473
143,6,0.039059177
143,7,0.044476915
143,8,0.040306143
143,9,0.046608523
143,10,0.042752013
144,0,0.043328378
144,1,0.042214632
144,2,0.0496323
144,3,0.036918819
144,4,0.051650386
144,5,0.042214923
144,6,0.042762451
144,7,0.04424011
144,8,0.046153821
144,9,0.039054222
144,10,0.047747619
145,0,0.05114587
145,1,0.04163368
145,2,0.049253538
145,3,0.042531475
145,4,0.03939062
145,5,0.05219483
145,6,0.04236652
145,7,0.043927275
145,8,0.045006923
145,9,0.045476902
145,10,0.02523738
146,0,0.050160289
146,1,0.055307359
146,2,0.040101126
146,3,0.049481824
146,4,0.049398586
146,5,0.048178263
146,6,0.044377506
146,7,0.040798035
146,8,0.04903049
146,9,0.043732047
146,10,0.030793848
147,0,0.042849623
147,1,0.034726843
147,2,0.046349026
147,3,0.045242392
147,4,0.043039139
147,5,0.044425949
147,6,0.037769064
147,7,0.037693299
147,8,0.035573326
147,9,0.040875353
147,10,0.038014755
148,0,0.044532295
148,1,0.029518306
148,2,0.046409145
148,3,0.044874795
148,4,0.042481337
148,5,0.052449934
148,6,0.042099144
148,7,0.038992248
148,8,0.035260856
148,9,0.042080171
148,10,0.016830096
149,0,0.041736878
149,1,0.04140579
149,2,0.034713954
149,3,0.047407225
149,4,0.051928274
149,5,0.038285296
149,6,0.035374351
149,7,0.035477638
149,8,0.035894185
149,9,0.029196613
149,10,0.02654605
150,0,0.039794572
150,1,0.031877991
150,2,0.042158563
150,3,0.039772555
150,4,0.037317537
150,5,0.041734498
150,6,0.0378455
150,7,0.038519576
150,8,0.042424787
150,9,0.03731852
150,10,0.047807381
151,0,0.035445042
151,1,0.029527683
151,2,0.044019453
151,3,0.042370096
151,4,0.034392443
151,5,0.045575522
151,6,0.036719233
151,7,0.046513777
151,8,0.039734934
151,9,0.044222355
151,10,0.015827619
152,0,0.037524231
152,1,0.036992185
152,2,0.044373207
152,3,0.041656405
152,4,0.041233212
152,5,0.039357461
152,6,0.048171852
152,7,0.037611224
152,8,0.0390044
152,9,0.034150958
152,10,0.049127847
153,0,0.041831013
153,1,0.043216541
153,2,0.045523711
153,3,0.04284304
153,4,0.04449356
153,5,0.03110804
153,6,0.040395364
153,7,0.040941611
153,8,0.034361243
153,9,0.040786218
153,10,0.016676137
154,0,0.044634435
154,1,0.040917616
154,2,0.039715521
154,3,0.037777022
154,4,0.036959924
154,5,0.039734583
154,6,0.047685858
154,7,0.035577893
154,8,0.042489477
154,9,0.043758713
154,10,0.021740558
155,0,0.039074659
155,1,0.03351821
155,2,0.042556718
155,3,0.039258726
155,4,0.040145107
155,5,0.030785702
155,6,0.035778612
155,7,0.035709228
155,8,0.036738016
155,9,0.037446506
155,10,0.017292053
156,0,0.048618145
156,1,0.043017626
156,2,0.036197424
156,3,0.029409152
156,4,0.033884071
156,5,0.042828489
156,6,0.04808078
156,7,0.042436689
156,8,0.03525687
156,9,0.042681754
156,10,0.041547369
157,0,0.043101043
157,1,0.041792702
157,2,0.043123193
157,3,0.036081813
157,4,0.037376426
157,5,0.038282201
157,6,0.044914156
157,7,0.034710661
157,8,0.037633412
157,9,0.044844445
157,10,0.039998643
158,0,0.033240531
158,1,0.039414011
158,2,0.036915742
158,3,0.042473361
158,4,0.035829894
158,5,0.028236588
158,6,0.034287948
158,7,0.036159325
158,8,0.035822086
158,9,0.039470285
158,10,0.0373942
159,0,0.031454921
159,1,0.042373825
159,2,0.041395005
159,3,0.043516286
159,4,0.048171628
159,5,0.043912753
159,6,0.044691365
159,7,0.054477118
159,8,0.033617333
159,9,0.035338424
159,10,0.031557381
160,0,0.044525385
160,1,0.038922369
160,2,0.039210457
160,3,0.043587081
160,4,0.037922122
160,5,0.048238359
160,6,0.029215038
160,7,0.03405977
160,8,0.029905133
160,9,0.043674078
160,10,0.043791577
161,0,0.032297343
161,1,0.034233529
161,2,0.036836416
161,3,0.028879641
161,4,0.041940983
161,5,0.04505505
161,6,0.042669296
161,7,0.041749261
161,8,0.035313927
161,9,0.033808231
161,10,0.025753455
162,0,0.032022677
162,1,0.038471319
162,2,0.047877729
162,3,0.045092151
162,4,0.041709594
162,5,0.0270156
162,6,0.030013844
162,7,0.034342602
162,8,0.036052316
162,9,0.028299347
162,10,0.048040494
163,0,0.036167439
163,1,0.037000537
163,2,0.030622344
163,3,0.036089744
163,4,0.039655041
163,5,0.034156859
163,6,0.036257721
163,7,0.034206424
163,8,0.036434516
163,9,0.039825909
163,10,0.036516961
164,0,0.041012146
164,1,0.044759203
164,2,0.044578213
164,3,0.033684447
164,4,0.035819069
164,5,0.035844646
164,6,0.039231252
164,7,0.038586307
164,8,0.042341955
164,9,0.039142534
164,10,0.020491585
165,0,0.032365132
165,1,0.035698127
165,2,0.036515836
165,3,0.034858987
165,4,0.0352121
165,5,0.033857226
165,6,0.042092968
165,7,0.03879584
165,8,0.039643787
165,9,0.03115195
165,10,0.017827744
166,0,0.044361174
166,1,0.038537409
166,2,0.034129743
166,3,0.037629679
166,4,0.036515303
166,5,0.037901729
166,6,0.030783588
166,7,0.03636086
166,8,0.03718479
166,9,0.041544639
166,10,0.019229835
167,0,0.032715276
167,1,0.03291405
167,2,0.035411946
167,3,0.04318279
167,4,0.034592189
167,5,0.044329006
167,6,0.027246611
167,7,0.039263062
167,8,0.026282091
167,9,0.042138856
167,10,0.008394069
168,0,0.02907287
168,1,0.029349908
168,2,0.032340169
168,3,0.040124729
168,4,0.045712031
168,5,0.036126137
168,6,0.03870837
168,7,0.04326186
168,8,0.035989061
168,9,0.024962056
168,10,0.034971096
169,0,0.028738577
169,1,0.038414016
169,2,0.036471739
169,3,0.04075304
169,4,0.033877466
169,5,0.048950989
169,6,0.037874717
169,7,0.037562929
169,8,0.033583365
169,9,0.031287
169,10,0.026223695
170,0,0.032379046
170,1,0.045997404
170,2,0.029531933
170,3,0.028019991
170,4,0.03180388
170,5,0.037996747
170,6,0.040631901
170,7,0.035851732
170,8,0.039322793
170,9,0.031176653
170,10,0.021709338
171,0,0.026084395
171,1,0.027428079
171,2,0.032517783
171,3,0.038527444
171,4,0.042733427
171,5,0.037793808
171,6,0.036792412
171,7,0.037025899
171,8,0.03578319
171,9,0.039733797
171,10,0.038169544
172,0,0.030128833
172,1,0.041252699
172,2,0.027036263
172,3,0.030978132
172,4,0.027801232
172,5,0.039377756
172,6,0.040277269
172,7,0.032520186
172,8,0.038828872
172,9,0.038093172
172,10,0.047712058
173,0,0.03364452
173,1,0.030415853
173,2,0.044398725
173,3,0.038619839
173,4,0.035623334
173,5,0.031659283
173,6,0.040226225
173,7,0.043637179
173,8,0.038915839
173,9,0.040595122
173,10,0.039952453
174,0,0.02944573
174,1,0.049830742
174,2,0.041202717
174,3,0.032092489
174,4,0.030953856
174,5,0.030917779
174,6,0.036260508
174,7,0.041129868
174,8,0.041390881
174,9,0.034250446
174,10,0.03360039
175,0,0.02792066
175,1,0.034233354
175,2,0.031975102
175,3,0.03886535
175,4,0.04241661
175,5,0.032798827
175,6,0.033855706
175,7,0.036882475
175,8,0.040310085
175,9,0.04441198
175,10,0.012152376
176,0,0.039377362
176,1,0.035977412
176,2,0.034295119
176,3,0.035554979
176,4,0.037839837
176,5,0.033170663
176,6,0.034113817
176,7,0.045696922
176,8,0.033825628
176,9,0.028224386
176,10,0.047695983
177,0,0.038453542
177,1,0.042191952
177,2,0.038625523
177,3,0.037192523
177,4,0.041440703
177,5,0.030060906
177,6,0.035256751
177,7,0.038415521
177,8,0.040389892
177,9,0.040325433
177,10,0.042173218
178,0,0.027625563
178,1,0.02715956
178,2,0.029559446
178,3,0.028249554
178,4,0.037128922
178,5,0.027693659
178,6,0.035163537
178,7,0.031537049
178,8,0.047179297
178,9,0.029045949
178,10,0.060719579
179,0,0.03722629
179,1,0.032783903
179,2,0.033202324
179,3,0.037213847
179,4,0.035118192
179,5,0.039577942
179,6,0.044614792
179,7,0.030380394
179,8,0.036885582
179,9,0.026665118
179,10,0.046217714
180,0,0.031917892
180,1,0.028230656
180,2,0.034961767
180,3,0.038071614
180,4,0.032303587
180,5,0.03449871
180,6,0.032505531
180,7,0.033861253
180,8,0.034426171
180,9,0.036894046
180,10,0.028414968
181,0,0.039463356
181,1,0.033938758
181,2,0.037722185
181,3,0.024931114
181,4,0.030764453
181,5,0.030484032
181,6,0.037382308
181,7,0.038872451
181,8,0.030594984
181,9,0.026461344
181,10,0.051167283
182,0,0.027489986
182,1,0.046757635
182,2,0.037654519
182,3,0.038721617
182,4,0.033779461
182,5,0.028008126
182,6,0.046838932
182,7,0.04087209
182,8,0.029111538
182,9,0.036627818
182,10,0.026476126
183,0,0.032694392
183,1,0.037747975
183,2,0.029535141
183,3,0.036562964
183,4,0.035640225
183,5,0.037967857
183,6,0.042956516
183,7,0.034339793
183,8,0.031939901
183,9,0.02910779
183,10,0.059123617
184,0,0.040217616
184,1,0.03200347
184,2,0.037218496
184,3,0.039745215
184,4,0.038405173
184,5,0.033845492
184,6,0.034623671
184,7,0.038456906
184,8,0.034110457
184,9,0.035342973
184,10,0.011304066
185,0,0.040839896
185,1,0.044018134
185,2,0.038933292
185,3,0.033548925
185,4,0.032512344
185,5,0.033145193
185,6,0.029597595
185,7,0.027911957
185,8,0.039156694
185,9,0.037810728
185,10,0.044355221
186,0,0.041120119
186,1,0.036005497
186,2,0.0346376
186,3,0.031665489
186,4,0.037166275
186,5,0.039422162
186,6,0.027037486
186,7,0.040444262
186,8,0.031070212
186,9,0.035397027
186,10,0.033292454
187,0,0.031786196
187,1,0.042116545
187,2,0.039780442
187,3,0.026682306
187,4,0.031051034
187,5,0.02724625
187,6,0.030788444
187,7,0.031542901
187,8,0.030999068
187,9,0.033220395
187,10,0.037070043
188,0,0.03550081
188,1,0.035278767
188,2,0.029975912
188,3,0.034059174
188,4,0.038193688
188,5,0.037046399
188,6,0.029886335
188,7,0.025095282
188,8,0.031429432
188,9,0.037680048
188,10,0.007949221
189,0,0.024688914
189,1,0.035659
189,2,0.033621922
189,3,0.027001556
189,4,0.027636569
189,5,0.031021586
189,6,0.032051452
189,7,0.03486342
189,8,0.038639896
189,9,0.039139636
189,10,0.02062414
190,0,0.031889338
190,1,0.037037641
190,2,0.033810269
190,3,0.035651639
190,4,0.037710574
190,5,0.040920377
190,6,0.037075695
190,7,0.031709034
190,8,0.02491028
190,9,0.028685223
190,10,0.064525604
191,0,0.039792083
191,1,0.037139669
191,2,0.031374495
191,3,0.031843659
191,4,0.029363584
191,5,0.028222725
191,6,0.041937202
191,7,0.039413072
191,8,0.027445227
191,9,0.03748066
191,10,0.034172297
192,0,0.03800438
192,1,0.027786709
192,2,0.032466404
192,3,0.031874306
192,4,0.033773202
192,5,0.036597118
192,6,0.02783547
192,7,0.025282104
192,8,0.032070696
192,9,0.031750254
192,10,0.012832214
193,0,0.028328668
193,1,0.034509599
193,2,0.030242331
193,3,0.037901334
193,4,0.035181329
193,5,0.035852019
193,6,0.023168579
193,7,0.029144887
193,8,0.031304516
193,9,0.026165521
193,10,0.0224401
194,0,0.034930307
194,1,0.034983173
194,2,0.028611608
194,3,0.042177856
194,4,0.034485973
194,5,0.034542054
194,6,0.034361064
194,7,0.024867838
194,8,0.036959663
194,9,0.03300868
194,10,0.025725476
195,0,0.028427809
195,1,0.031364761
195,2,0.026634233
195,3,0.029184757
195,4,0.028905934
195,5,0.029790837
195,6,0.030973356
195,7,0.038547613
195,8,0.028691951
195,9,0.02858457
195,10,0.018139459
196,0,0.037096251
196,1,0.03312074
196,2,0.038814962
196,3,0.02977284
196,4,0.031158026
196,5,0.025367673
196,6,0.033720344
196,7,0.034290016
196,8,0.031760305
196,9,0.032707263
196,10,0.026772177
197,0,0.033629619
197,1,0.030050319
197,2,0.034100529
197,3,0.033849239
197,4,0.031626984
197,5,0.03167855
197,6,0.026519563
197,7,0.030738164
197,8,0.025535803
197,9,0.027049791
197,10,0.022241583
198,0,0.033721656
198,1,0.023629073
198,2,0.033639088
198,3,0.034844108
198,4,0.039189409
198,5,0.02567105
198,6,0.028880157
198,7,0.026801325
198,8,0.029825862
198,9,0.033886403
198,10,0.015751611
199,0,0.02899787
199,1,0.03560631
199,2,0.04042808
199,3,0.026610738
199,4,0.03621538
199,5,0.032648675
199,6,0.022617623
199,7,0.036958076
199,8,0.02607777
199,9,0.035887025
199,10,0.020016918
200,0,0.030680088
200,1,0.027790047
200,2,0.025093675
200,3,0.033062115
200,4,0.037877716
200,5,0.028777348
200,6,0.038984556
200,7,0.036832187
200,8,0.03764781
200,9,0.037233457
200,10,0.057986587
201,0,0.032947846
201,1,0.039620653
201,2,0.032418799
201,3,0.038058784
201,4,0.041798174
201,5,0.033906095
201,6,0.032042351
201,7,0.031820919
201,8,0.03614445
201,9,0.031355824
201,10,0.022505471
202,0,0.022287393
202,1,0.0341786
202,2,0.032813177
202,3,0.034084361
202,4,0.032410227
202,5,0.036158182
202,6,0.040385656
202,7,0.030878257
202,8,0.033367239
202,9,0.028116517
202,10,0.023644159
203,0,0.034541499
203,1,0.021291349
203,2,0.026738694
203,3,0.027251408
203,4,0.033358485
203,5,0.035666451
203,6,0.032563634
203,7,0.035042644
203,8,0.036976218
203,9,0.040362533
203,10,0.059200305
204,0,0.022721807
204,1,0.036268234
204,2,0.03455019
204,3,0.033572003
204,4,0.033766314
204,5,0.031410988
204,6,0.027205979
204,7,0.028404232
204,8,0.031166032
204,9,0.027306477
204,10,0.027384676
205,0,0.026789632
205,1,0.037025385
205,2,0.026364826
205,3,0.02224363
205,4,0.026741356
205,5,0.032019295
205,6,0.032943103
205,7,0.031285524
205,8,0.027843637
205,9,0.036367238
205,10,0.043326635
206,0,0.036693338
206,1,0.034577988
206,2,0.040490162
206,3,0.044021733
206,4,0.028975694
206,5,0.039492138
206,6,0.033556506
206,7,0.033111166
206,8,0.028865378
206,9,0.029258076
206,10,0.039534647
207,0,0.034007221
207,1,0.035328761
207,2,0.030548777
207,3,0.028956352
207,4,0.032691583
207,5,0.029107822
207,6,0.026601344
207,7,0.029552456
207,8,0.032339752
207,9,0.032391775
207,10,0.027999761
208,0,0.034065038
208,1,0.02902022
208,2,0.036191918
208,3,0.032009158
208,4,0.029300118
208,5,0.024795666
208,6,0.025648318
208,7,0.027355263
208,8,0.035657093
208,9,0.030957121
208,10,0.024109261
209,0,0.033213221
209,1,0.033887736
209,2,0.035124809
209,3,0.026743131
209,4,0.032832816
209,5,0.033855535
209,6,0.041451752
209,7,0.0260174
209,8,0.028261954
209,9,0.026291911
209,10,0.037959319
210,0,0.02312893
210,1,0.03217046
210,2,0.028193779
210,3,0.038282305
210,4,0.0264658
210,5,0.029792167
210,6,0.032061078
210,7,0.037731655
210,8,0.028247867
210,9,0.026111905
210,10,0.065139733
211,0,0.028257065
211,1,0.030113541
211,2,0.023411002
211,3,0.037724767
211,4,0.025353998
211,5,0.030691624
211,6,0.032120671
211,7,0.037306935
211,8,0.031032912
211,9,0.024425704
211,10,0.010426055
212,0,0.030042041
212,1,0.02767677
212,2,0.025535561
212,3,0.032237075
212,4,0.030233191
212,5,0.028804705
212,6,0.036350101
212,7,0.033837669
212,8,0.033020761
212,9,0.036348529
212,10,0.037846256
213,0,0.03591758
213,1,0.040266998
213,2,0.032658845
213,3,0.033857532
213,4,0.038182721
213,5,0.023921069
213,6,0.03091947
213,7,0.039407231
213,8,0.03564591
213,9,0.033441469
213,10,0.028164128
214,0,0.031858627
214,1,0.034546435
214,2,0.038470775
214,3,0.03237718
214,4,0.037066076
214,5,0.041737989
214,6,0.031124484
214,7,0.028171433
214,8,0.037630163
214,9,0.029853186
214,10,0.008021099
215,0,0.027284227
215,1,0.032308523
215,2,0.032081977
215,3,0.034955267
215,4,0.039201636
215,5,0.033588707
215,6,0.028114244
215,7,0.02459942
215,8,0.037226006
215,9,0.029283933
215,10,0.040586185
216,0,0.024341531
216,1,0.026836244
216,2,0.033206791
216,3,0.027678974
216,4,0.024179522
216,5,0.032524664
216,6,0.024337281
216,7,0.027337259
216,8,0.030340847
216,9,0.034034066
216,10,0.017654249
217,0,0.032314323
217,1,0.024485132
217,2,0.027736798
217,3,0.023803264
217,4,0.035703998
217,5,0.023305945
217,6,0.029989691
217,7,0.036556654
217,8,0.031167533
217,9,0.021334095
217,10,0.018372469
218,0,0.027455449
218,1,0.024963405
218,2,0.026996614
218,3,0.023814524
218,4,0.030197784
218,5,0.032597244
218,6,0.024640013
218,7,0.029118139
218,8,0.027780578
218,9,0.022505749
218,10,0.041740406
219,0,0.029047828
219,1,0.038288042
219,2,0.029692829
219,3,0.026130771
219,4,0.024843615
219,5,0.029694121
219,6,0.022996593
219,7,0.037771419
219,8,0.032019928
219,9,0.029120984
219,10,0.039594512
220,0,0.032960285
220,1,0.038310364
220,2,0.032778688
220,3,0.034551121
220,4,0.029925745
220,5,0.025062272
220,6,0.029741004
220,7,0.031024152
220,8,0.031422928
220,9,0.029965434
220,10,0.048848212
221,0,0.039441582
221,1,0.031726807
221,2,0.028026888
221,3,0.036481343
221,4,0.049095552
221,5,0.042626172
221,6,0.028449498
221,7,0.030515768
221,8,0.038397759
221,9,0.031807326
221,10,0.032413896
222,0,0.037552591
222,1,0.029800728
222,2,0.02700264
222,3,0.03686171
222,4,0.034537181
222,5,0.041808505
222,6,0.038813174
222,7,0.029349055
222,8,0.030446775
222,9,0.033170663
222,10,0.026323985
223,0,0.031985529
223,1,0.028930403
223,2,0.039250299
223,3,0.034498997
223,4,0.035937939
223,5,0.031303491
223,6,0.032366358
223,7,0.039869159
223,8,0.030899609
223,9,0.03231094
223,10,0.046281036
224,0,0.046189819
224,1,0.036504298
224,2,0.037067637
224,3,0.034678232
224,4,0.037954308
224,5,0.037870426
224,6,0.038927592
224,7,0.036686316
224,8,0.036894254
224,9,0.032328293
224,10,0.020842453
225,0,0.041941531
225,1,0.037730835
225,2,0.038487736
225,3,0.036351554
225,4,0.031933479
225,5,0.035575531
225,6,0.036919199
225,7,0.033302456
225,8,0.028075228
225,9,0.032212421
225,10,0.043440171
226,0,0.03768279
226,1,0.036902249
226,2,0.033673361
226,3,0.028956585
226,4,0.035269201
226,5,0.036311977
226,6,0.0335861
226,7,0.02856436
226,8,0.039600305
226,9,0.026020691
226,10,0.0302059
227,0,0.026620943
227,1,0.02994851
227,2,0.025817052
227,3,0.02661203
227,4,0.034597825
227,5,0.034518819
227,6,0.030765859
227,7,0.023033481
227,8,0.028951043
227,9,0.0322669
227,10,0.027230328
228,0,0.028393235
228,1,0.027810203
228,2,0.030907109
228,3,0.026566725
228,4,0.02268523
228,5,0.030194253
228,6,0.028328486
228,7,0.024071705
228,8,0.02544475
228,9,0.026096726
228,10,0.015736479
229,0,0.024242129
229,1,0.023175441
229,2,0.02576188
229,3,0.026062937
229,4,0.034974955
229,5,0.027067661
229,6,0.030349221
229,7,0.022396993
229,8,0.030007308
229,9,0.021985106
229,10,0.00932327
230,0,0.029453227
230,1,0.03208755
230,2,0.030502791
230,3,0.03500963
230,4,0.029846918
230,5,0.035115801
230,6,0.026224779
230,7,0.031515531
230,8,0.027092524
230,9,0.039417565
230,10,0.01150922
231,0,0.027698595
231,1,0.02718666
231,2,0.031387072
231,3,0.033655174
231,4,0.025829479
231,5,0.026255364
231,6,0.025249194
231,7,0.023954647
231,8,0.026134051
231,9,0.037703466
231,10,0.034726977
232,0,0.02324485
232,1,0.02558459
232,2,0.026200015
232,3,0.027792174
232,4,0.026534049
232,5,0.030219132
232,6,0.028230768
232,7,0.027252525
232,8,0.024094997
232,9,0.033240285
232,10,0.01487233
233,0,0.020783029
233,1,0.022747416
233,2,0.030101664
233,3,0.025947595
233,4,0.025679924
233,5,0.023588788
233,6,0.025420388
233,7,0.025752392
233,8,0.026293594
233,9,0.019484933
233,10,0.032435633
234,0,0.027934663
234,1,0.023808505
234,2,0.026467659
234,3,0.031239826
234,4,0.031224031
234,5,0.028438117
234,6,0.019081648
234,7,0.023064282
234,8,0.022810776
234,9,0.02290405
234,10,0.023431491
235,0,0.02395466
235,1,0.023651
235,2,0.029255854
235,3,0.026925258
235,4,0.021541109
235,5,0.022141993
235,6,0.025383454
235,7,0.022556826
235,8,0.029828941
235,9,0.022821072
235,10,0.016274212
236,0,0.021810707
236,1,0.024151947
236,2,0.028565725
236,3,0.031221993
236,4,0.030125786
236,5,0.025775669
236,6,0.027700027
236,7,0.025067631
236,8,0.029869236
236,9,0.022220906
236,10,0.022872163
237,0,0.025480788
237,1,0.02703413
237,2,0.021598119
237,3,0.029817199
237,4,0.027094703
237,5,0.024534862
237,6,0.028360065
237,7,0.02449913
237,8,0.027316354
237,9,0.03025013
237,10,0.033606835
238,0,0.035024121
238,1,0.029225484
238,2,0.028655961
238,3,0.03163746
238,4,0.026594952
238,5,0.028217733
238,6,0.024564359
238,7,0.034975849
238,8,0.02992738
238,9,0.021195695
238,10,0.023881726
239,0,0.026262894
239,1,0.022377264
239,2,0.029255886
239,3,0.024346227
239,4,0.022181019
239,5,0.021448353
239,6,0.019156266
239,7,0.020748042
239,8,0.024270698
239,9,0.026115138
239,10,0.007742036
240,0,0.027077872
240,1,0.022752618
240,2,0.024728
240,3,0.021603364
240,4,0.019808182
240,5,0.018493213
240,6,0.019213375
240,7,0.022224702
240,8,0.017673876
240,9,0.01637619
240,10,0.018041311
241,0,0.018147955
241,1,0.029945072
241,2,0.020872373
241,3,0.020781539
241,4,0.015905192
241,5,0.016378269
241,6,0.020363081
241,7,0.017502045
241,8,0.017890111
241,9,0.021148723
241,10,0.010962029
242,0,0.019817566
242,1,0.01979167
242,2,0.015301833
242,3,0.020696819
242,4,0.023787441
242,5,0.016208719
242,6,0.023473836
242,7,0.017906033
242,8,0.019246235
242,9,0.019170923
242,10,0.021194372
243,0,0.024628349
243,1,0.017049178
243,2,0.017410647
243,3,0.019115463
243,4,0.020325361
243,5,0.020339895
243,6,0.022062033
243,7,0.021590695
243,8,0.023379445
243,9,0.021144772
243,10,0.022891557
244,0,0.021378204
244,1,0.02618731
244,2,0.023467924
244,3,0.016436033
244,4,0.021970516
244,5,0.017965775
244,6,0.017543951
244,7,0.017324546
244,8,0.013772236
244,9,0.015086466
244,10,0.016199069
245,0,0.021772597
245,1,0.019026075
245,2,0.023461023
245,3,0.017274741
245,4,0.017908834
245,5,0.018865991
245,6,0.01593693
245,7,0.016721174
245,8,0.017420623
245,9,0.013933227
245,10,0.019117011
246,0,0.025449868
246,1,0.017008673
246,2,0.018710379
246,3,0.016088694
246,4,0.01884868
246,5,0.019088257
246,6,0.023718821
246,7,0.017671715
246,8,0.023899812
246,9,0.023779679
246,10,0.019173207
247,0,0.01843727
247,1,0.018884882
247,2,0.026350196
247,3,0.020621203
247,4,0.017541192
247,5,0.022881445
247,6,0.017444037
247,7,0.016178016
247,8,0.018621512
247,9,0.019710511
247,10,0.012324504
248,0,0.026471552
248,1,0.01639723
248,2,0.018790063
248,3,0.02169749
248,4,0.014611572
248,5,0.014807401
248,6,0.017605271
248,7,0.014579467
248,8,0.016135883
248,9,0.014049962
248,10,0.009425498
249,0,0.018706892
249,1,0.019576944
249,2,0.014628209
249,3,0.017822992
249,4,0.027175423
249,5,0.02347333
249,6,0.012844686
249,7,0.01656824
249,8,0.016246811
249,9,0.019289669
249,10,0.051500093
250,0,0.023463134
250,1,0.015143953
250,2,0.020407278
250,3,0.018995788
250,4,0.024491204
250,5,0.019230204
250,6,0.015580429
250,7,0.016950898
250,8,0.021605056
250,9,0.023516316
250,10,0.011025702
251,0,0.017446857
251,1,0.014274937
251,2,0.013369768
251,3,0.021704338
251,4,0.020394396
251,5,0.017850736
251,6,0.015038289
251,7,0.016951947
251,8,0.017905559
251,9,0.018264804
251,10,0.0197467
252,0,0.019525852
252,1,0.019797768
252,2,0.017072897
252,3,0.019995086
252,4,0.015168281
252,5,0.016759109
252,6,0.017795017
252,7,0.020185467
252,8,0.015830124
252,9,0.014202918
252,10,0.016362781
253,0,0.019042842
253,1,0.019249775
253,2,0.015747946
253,3,0.019436873
253,4,0.025609452
253,5,0.019736592
253,6,0.020389609
253,7,0.021943407
253,8,0.018531494
253,9,0.017871317
253,10,0.028919257
254,0,0.016448712
254,1,0.015546605
