Epoch: 0, Iteration: 0, Loss: 0.5253282189369202
Epoch: 466, Iteration: 0, Loss: 0.03233344480395317
Epoch: 467, Iteration: 0, Loss: 0.03058871068060398
Epoch: 468, Iteration: 0, Loss: 0.030912399291992188
Epoch: 469, Iteration: 0, Loss: 0.03068385273218155
Epoch: 470, Iteration: 0, Loss: 0.030474569648504257
Epoch: 471, Iteration: 0, Loss: 0.029824325814843178
Epoch: 472, Iteration: 0, Loss: 0.02969401888549328
Epoch: 473, Iteration: 0, Loss: 0.02931963838636875
Epoch: 474, Iteration: 0, Loss: 0.029943928122520447
Epoch: 475, Iteration: 0, Loss: 0.02950618788599968
Epoch: 476, Iteration: 0, Loss: 0.03246025741100311
Epoch: 477, Iteration: 0, Loss: 0.030880723148584366
Epoch: 478, Iteration: 0, Loss: 0.030269967392086983
Epoch: 479, Iteration: 0, Loss: 0.030246702954173088
Epoch: 480, Iteration: 0, Loss: 0.029034661129117012
Epoch: 481, Iteration: 0, Loss: 0.030230887234210968
Epoch: 482, Iteration: 0, Loss: 0.030283048748970032
Epoch: 483, Iteration: 0, Loss: 0.02909221313893795
Epoch: 484, Iteration: 0, Loss: 0.02936512418091297
Epoch: 485, Iteration: 0, Loss: 0.032141271978616714
Epoch: 486, Iteration: 0, Loss: 0.030329901725053787
Epoch: 487, Iteration: 0, Loss: 0.031941767781972885
Epoch: 488, Iteration: 0, Loss: 0.030097205191850662
Epoch: 489, Iteration: 0, Loss: 0.03079795278608799
Epoch: 490, Iteration: 0, Loss: 0.029917877167463303
Epoch: 491, Iteration: 0, Loss: 0.032804422080516815
Epoch: 492, Iteration: 0, Loss: 0.027702003717422485
Epoch: 493, Iteration: 0, Loss: 0.03289163485169411
Epoch: 494, Iteration: 0, Loss: 0.029285628348588943
Epoch: 495, Iteration: 0, Loss: 0.03290839493274689
Epoch: 496, Iteration: 0, Loss: 0.029654396697878838
Epoch: 497, Iteration: 0, Loss: 0.030861999839544296
Epoch: 498, Iteration: 0, Loss: 0.027574310079216957
Epoch: 499, Iteration: 0, Loss: 0.030336687341332436
